indicator_id,region_id,date,value
ZSFH,73160,2011-01-31,56994.0
ZSFH,73160,2010-12-31,56889.0
ZSFH,73160,2010-11-30,56876.0
ZSFH,73160,2010-10-31,57631.0
ZSFH,73160,2010-09-30,58032.0
ZSFH,73160,2010-08-31,58909.0
ZSFH,73160,2010-07-31,58247.0
ZSFH,73160,2010-06-30,58150.0
ZSFH,73160,2010-05-31,57787.0
ZSFH,73160,2010-04-30,58475.0
ZSFH,73160,2010-03-31,59705.0
ZSFH,73160,2010-02-28,61563.0
ZSFH,73160,2010-01-31,63600.0
ZSFH,73160,2009-12-31,65213.0
ZSFH,73160,2009-11-30,66483.0
ZSFH,73160,2009-10-31,66602.0
ZSFH,73160,2009-09-30,67186.0
ZSFH,73160,2009-08-31,67649.0
ZSFH,73160,2009-07-31,69531.0
ZSFH,73160,2009-06-30,71097.0
ZSFH,73160,2009-05-31,72445.0
ZSFH,73160,2009-04-30,72812.0
ZSFH,73160,2009-03-31,72583.0
ZSFH,73160,2009-02-28,71727.0
ZSFH,73160,2009-01-31,70773.0
ZSFH,73160,2008-12-31,70385.0
ZSFH,73160,2008-11-30,69994.0
ZSFH,73160,2008-10-31,70532.0
ZSFH,73160,2008-09-30,71716.0
ZSFH,73160,2008-08-31,72985.0
ZSFH,73160,2008-07-31,74138.0
ZSFH,73160,2008-06-30,74454.0
ZSFH,73160,2008-05-31,75201.0
ZSFH,73160,2008-04-30,75651.0
ZSFH,73160,2008-03-31,76206.0
ZSFH,73160,2008-02-29,77098.0
ZSFH,73160,2008-01-31,78166.0
ZSFH,73160,2007-12-31,79524.0
ZSFH,73160,2007-11-30,81384.0
ZSFH,73160,2007-10-31,82462.0
ZSFH,73160,2007-09-30,82144.0
ZSFH,73160,2007-08-31,81696.0
ZSFH,73160,2007-07-31,81726.0
ZSFH,73160,2007-06-30,82402.0
ZSFH,73160,2007-05-31,82746.0
ZSFH,73160,2007-04-30,82912.0
ZSFH,73160,2007-03-31,83304.0
ZSFH,73160,2007-02-28,83436.0
ZSFH,73160,2007-01-31,83778.0
ZSFH,73160,2006-12-31,84115.0
ZSFH,73160,2006-11-30,84384.0
ZSFH,73160,2006-10-31,84724.0
ZSFH,73160,2006-09-30,85157.0
ZSFH,73160,2006-08-31,85018.0
ZSFH,73160,2006-07-31,83877.0
ZSFH,73160,2006-06-30,82954.0
ZSFH,73160,2006-05-31,81408.0
ZSFH,73160,2006-04-30,80583.0
ZSFH,73160,2006-03-31,79444.0
ZSFH,73160,2006-02-28,78623.0
ZSFH,73160,2006-01-31,77310.0
ZSFH,73160,2005-12-31,75695.0
ZSFH,73160,2005-11-30,73909.0
ZSFH,73160,2005-10-31,71898.0
ZSFH,73160,2005-09-30,69994.0
ZSFH,73160,2005-08-31,68865.0
ZSFH,73160,2005-07-31,68676.0
ZSFH,73160,2005-06-30,69242.0
ZSFH,73160,2005-05-31,70400.0
ZSFH,73160,2005-04-30,71625.0
ZSFH,73160,2005-03-31,72732.0
ZSFH,73160,2005-02-28,73581.0
ZSFH,73160,2005-01-31,74062.0
ZSFH,73160,2004-12-31,73707.0
ZSFH,73160,2004-11-30,73437.0
ZSFH,73160,2004-10-31,73585.0
ZSFH,73160,2004-09-30,74048.0
ZSFH,73160,2004-08-31,74028.0
ZSFH,73160,2004-07-31,73498.0
ZSFH,73160,2004-06-30,72145.0
ZSFH,73160,2004-05-31,70593.0
ZSFH,73160,2004-04-30,68678.0
ZSFH,73160,2004-03-31,66897.0
ZSFH,73160,2004-02-29,65118.0
ZSFH,73160,2004-01-31,63624.0
ZSFH,73160,2003-12-31,62636.0
ZSFH,73160,2003-11-30,62190.0
ZSFH,73160,2003-10-31,61782.0
