"zip_code","date","single_fam_val","bottom_tier","HPI_2000","HPI","annual_change"
"14220",2011-10-01,213275,155138,133.46,237.21,-0.63
"14220",2011-09-01,214617,158530,133.46,237.21,-0.63
"14220",2011-08-01,216336,162052,133.46,237.21,-0.63
"14220",2011-07-01,217554,165018,133.46,237.21,-0.63
"14220",2011-06-01,220379,168055,133.46,237.21,-0.63
"14220",2011-05-01,223401,170430,133.46,237.21,-0.63
"14220",2011-04-01,226532,172942,133.46,237.21,-0.63
"14220",2011-03-01,228994,173887,133.46,237.21,-0.63
"14220",2011-02-01,231042,175499,133.46,237.21,-0.63
"14220",2011-01-01,231916,176114,133.46,237.21,-0.63
"14220",2010-12-01,232720,178046,134.31,238.72,0.31
"14220",2010-11-01,232424,178572,134.31,238.72,0.31
"14220",2010-10-01,233284,179870,134.31,238.72,0.31
"14220",2010-09-01,234446,180239,134.31,238.72,0.31
"14220",2010-08-01,234535,180092,134.31,238.72,0.31
"14220",2010-07-01,233820,178087,134.31,238.72,0.31
"14220",2010-06-01,233618,177093,134.31,238.72,0.31
"14220",2010-05-01,234965,176997,134.31,238.72,0.31
"14220",2010-04-01,236675,177562,134.31,238.72,0.31
"14220",2010-03-01,237524,178289,134.31,238.72,0.31
"14220",2010-02-01,237793,178719,134.31,238.72,0.31
"14220",2010-01-01,239757,179904,134.31,238.72,0.31
"14220",2009-12-01,242819,181037,133.89,237.98,3.56
"14220",2009-11-01,247933,184234,133.89,237.98,3.56
"14220",2009-10-01,251474,186090,133.89,237.98,3.56
"14220",2009-09-01,254618,188367,133.89,237.98,3.56
"14220",2009-08-01,258179,189992,133.89,237.98,3.56
"14220",2009-07-01,263281,194357,133.89,237.98,3.56
"14220",2009-06-01,267768,198240,133.89,237.98,3.56
"14220",2009-05-01,271113,202240,133.89,237.98,3.56
"14220",2009-04-01,275111,205906,133.89,237.98,3.56
"14220",2009-03-01,279540,209644,133.89,237.98,3.56
"14220",2009-02-01,284374,212624,133.89,237.98,3.56
"14220",2009-01-01,287072,214892,133.89,237.98,3.56
"14220",2008-12-01,289782,217310,129.29,229.8,4.02
"14220",2008-11-01,290948,218692,129.29,229.8,4.02
"14220",2008-10-01,292482,220367,129.29,229.8,4.02
"14220",2008-09-01,293632,221514,129.29,229.8,4.02
"14220",2008-08-01,295047,223403,129.29,229.8,4.02
"14220",2008-07-01,296902,224599,129.29,229.8,4.02
"14220",2008-06-01,299230,226294,129.29,229.8,4.02
"14220",2008-05-01,301399,227159,129.29,229.8,4.02
"14220",2008-04-01,301270,227152,129.29,229.8,4.02
"14220",2008-03-01,302023,227745,129.29,229.8,4.02
"14220",2008-02-01,303402,228948,129.29,229.8,4.02
"14220",2008-01-01,306510,230956,129.29,229.8,4.02
"14220",2007-12-01,307265,230354,124.29,220.91,3.94
"14220",2007-11-01,307680,229531,124.29,220.91,3.94
"14220",2007-10-01,308327,229132,124.29,220.91,3.94
"14220",2007-09-01,308782,229548,124.29,220.91,3.94
"14220",2007-08-01,309448,230386,124.29,220.91,3.94
"14220",2007-07-01,308945,231203,124.29,220.91,3.94
"14220",2007-06-01,309235,232115,124.29,220.91,3.94
"14220",2007-05-01,308847,233014,124.29,220.91,3.94
"14220",2007-04-01,308981,233125,124.29,220.91,3.94
"14220",2007-03-01,308440,232640,124.29,220.91,3.94
"14220",2007-02-01,307747,231952,124.29,220.91,3.94
"14220",2007-01-01,306215,230567,124.29,220.91,3.94
"14220",2006-12-01,306121,231366,119.58,212.54,-1.09
"14220",2006-11-01,306112,232067,119.58,212.54,-1.09
"14220",2006-10-01,306071,232826,119.58,212.54,-1.09
"14220",2006-09-01,307181,233143,119.58,212.54,-1.09
"14220",2006-08-01,307562,232486,119.58,212.54,-1.09
"14220",2006-07-01,308317,231134,119.58,212.54,-1.09
"14220",2006-06-01,306182,228638,119.58,212.54,-1.09
"14220",2006-05-01,305594,227363,119.58,212.54,-1.09
"14220",2006-04-01,305915,227664,119.58,212.54,-1.09
"14220",2006-03-01,306018,227675,119.58,212.54,-1.09
"14220",2006-02-01,305095,227073,119.58,212.54,-1.09
"14220",2006-01-01,303279,226002,119.58,212.54,-1.09
"14220",2005-12-01,301652,224910,120.9,214.88,8.68
"14220",2005-11-01,299427,223147,120.9,214.88,8.68
"14220",2005-10-01,297058,221395,120.9,214.88,8.68
"14220",2005-09-01,293841,219400,120.9,214.88,8.68
"14220",2005-08-01,291509,218642,120.9,214.88,8.68
"14220",2005-07-01,289111,218200,120.9,214.88,8.68
"14220",2005-06-01,288445,218352,120.9,214.88,8.68
"14220",2005-05-01,287054,217495,120.9,214.88,8.68
"14220",2005-04-01,285161,215997,120.9,214.88,8.68
"14220",2005-03-01,283062,214381,120.9,214.88,8.68
"14220",2005-02-01,280685,212931,120.9,214.88,8.68
"14220",2005-01-01,278821,211949,120.9,214.88,8.68
"14220",2004-12-01,276927,210653,111.25,197.73,-1.38
"14220",2004-11-01,275808,210118,111.25,197.73,-1.38
"14220",2004-10-01,274602,209170,111.25,197.73,-1.38
"14220",2004-09-01,273122,208263,111.25,197.73,-1.38
"14220",2004-08-01,270954,206501,111.25,197.73,-1.38
"14220",2004-07-01,268730,205034,111.25,197.73,-1.38
"14220",2004-06-01,266298,203722,111.25,197.73,-1.38
"14220",2004-05-01,264023,202706,111.25,197.73,-1.38
"14220",2004-04-01,262263,201703,111.25,197.73,-1.38
"14220",2004-03-01,260937,201083,111.25,197.73,-1.38
"14220",2004-02-01,260226,200757,111.25,197.73,-1.38
"14220",2004-01-01,259653,200652,111.25,197.73,-1.38
"14220",2003-12-01,258320,200206,112.81,200.49,2.59
"14220",2003-11-01,257068,199480,112.81,200.49,2.59
"14220",2003-10-01,256261,199279,112.81,200.49,2.59
"14220",2003-09-01,256498,199545,112.81,200.49,2.59
"14220",2003-08-01,256622,199439,112.81,200.49,2.59
"14220",2003-07-01,256087,198150,112.81,200.49,2.59
"14220",2003-06-01,255329,196052,112.81,200.49,2.59
"14220",2003-05-01,254384,194109,112.81,200.49,2.59
"14220",2003-04-01,252874,192281,112.81,200.49,2.59
"14220",2003-03-01,251292,190893,112.81,200.49,2.59
"14220",2003-02-01,249664,189592,112.81,200.49,2.59
"14220",2003-01-01,248195,188125,112.81,200.49,2.59
"14220",2002-12-01,246951,186826,109.96,195.44,3.43
"14220",2002-11-01,245910,186183,109.96,195.44,3.43
"14220",2002-10-01,244128,185005,109.96,195.44,3.43
"14220",2002-09-01,241949,183165,109.96,195.44,3.43
"14220",2002-08-01,239497,181363,109.96,195.44,3.43
"14220",2002-07-01,238545,180936,109.96,195.44,3.43
"14220",2002-06-01,237800,181444,109.96,195.44,3.43
"14220",2002-05-01,237559,181801,109.96,195.44,3.43
"14220",2002-04-01,237031,181882,109.96,195.44,3.43
"14220",2002-03-01,236452,181345,109.96,195.44,3.43
"14220",2002-02-01,236012,180907,109.96,195.44,3.43
"14220",2002-01-01,235107,180008,109.96,195.44,3.43
"14220",2001-12-01,234681,179466,106.31,188.95,6.31
"14220",2001-11-01,232968,177694,106.31,188.95,6.31
"14220",2001-10-01,232024,176585,106.31,188.95,6.31
"14220",2001-09-01,230698,175819,106.31,188.95,6.31
"14220",2001-08-01,230310,175595,106.31,188.95,6.31
"14220",2001-07-01,228910,174921,106.31,188.95,6.31
"14220",2001-06-01,227447,173676,106.31,188.95,6.31
"14220",2001-05-01,225342,172366,106.31,188.95,6.31
"14220",2001-04-01,223646,171185,106.31,188.95,6.31
"14220",2001-03-01,221519,169946,106.31,188.95,6.31
"14220",2001-02-01,219589,168176,106.31,188.95,6.31
"14220",2001-01-01,217759,166776,106.31,188.95,6.31
"14220",2000-12-01,216100,165416,100,177.73,-10.13
"14220",2000-11-01,215336,165177,100,177.73,-10.13
"14220",2000-10-01,214269,164276,100,177.73,-10.13
"14220",2000-09-01,214167,163684,100,177.73,-10.13
"14220",2000-08-01,213843,163157,100,177.73,-10.13
"14220",2000-07-01,213519,162585,100,177.73,-10.13
"14220",2000-06-01,212362,161948,100,177.73,-10.13
"14220",2000-05-01,210735,160727,100,177.73,-10.13
"14220",2000-04-01,209458,159907,100,177.73,-10.13
"14220",2000-03-01,208541,158994,100,177.73,-10.13
"14220",2000-02-01,207607,158844,100,177.73,-10.13
"14220",2000-01-01,206858,158544,100,177.73,-10.13
"14220",1999-12-01,205787,158066,111.27,197.76,-2.76
"14220",1999-11-01,204859,157023,111.27,197.76,-2.76
"14220",1999-10-01,204000,156397,111.27,197.76,-2.76
"14220",1999-09-01,202246,155808,111.27,197.76,-2.76
"14220",1999-08-01,199679,154517,111.27,197.76,-2.76
"14220",1999-07-01,197601,153280,111.27,197.76,-2.76
"14220",1999-06-01,196630,152006,111.27,197.76,-2.76
"14220",1999-05-01,197062,151853,111.27,197.76,-2.76
"14220",1999-04-01,196626,150992,111.27,197.76,-2.76
"14220",1999-03-01,196618,150702,111.27,197.76,-2.76
"14220",1999-02-01,196119,149957,111.27,197.76,-2.76
"14220",1999-01-01,196018,149570,111.27,197.76,-2.76
"14220",1998-12-01,194981,148416,114.43,203.37,10.86
"14220",1998-11-01,193654,147215,114.43,203.37,10.86
"14220",1998-10-01,192242,146037,114.43,203.37,10.86
"14220",1998-09-01,191485,144612,114.43,203.37,10.86
"14220",1998-08-01,191740,143993,114.43,203.37,10.86
"14220",1998-07-01,191994,143520,114.43,203.37,10.86
"14220",1998-06-01,192533,143768,114.43,203.37,10.86
"14220",1998-05-01,192338,143873,114.43,203.37,10.86
"14220",1998-04-01,192959,144409,114.43,203.37,10.86
"14220",1998-03-01,192522,144463,114.43,203.37,10.86
"14220",1998-02-01,192109,143953,114.43,203.37,10.86
"14220",1998-01-01,191563,144011,114.43,203.37,10.86
"14220",1997-12-01,191983,145265,103.22,183.45,-5.17
"14220",1997-11-01,192419,146519,103.22,183.45,-5.17
"14220",1997-10-01,191896,146879,103.22,183.45,-5.17
"14220",1997-09-01,190809,146584,103.22,183.45,-5.17
"14220",1997-08-01,189903,146529,103.22,183.45,-5.17
"14220",1997-07-01,188794,146065,103.22,183.45,-5.17
"14220",1997-06-01,187150,145065,103.22,183.45,-5.17
"14220",1997-05-01,185489,143529,103.22,183.45,-5.17
"14220",1997-04-01,184127,142173,103.22,183.45,-5.17
"14220",1997-03-01,183878,141394,103.22,183.45,-5.17
"14220",1997-02-01,183698,141152,103.22,183.45,-5.17
"14220",1997-01-01,183179,140193,103.22,183.45,-5.17
"14220",1996-12-01,182536,138817,108.85,193.46,-4.75
"14220",1996-11-01,182060,137597,108.85,193.46,-4.75
"14220",1996-10-01,182394,137030,108.85,193.46,-4.75
"14220",1996-09-01,183085,137094,108.85,193.46,-4.75
"14220",1996-08-01,183473,136827,108.85,193.46,-4.75
"14220",1996-07-01,184066,136844,108.85,193.46,-4.75
"14220",1996-06-01,184928,137007,108.85,193.46,-4.75
"14220",1996-05-01,186060,137531,108.85,193.46,-4.75
"14220",1996-04-01,186954,137963,108.85,193.46,-4.75
"14220",1996-03-01,187153,138073,108.85,193.46,-4.75
"14220",1996-02-01,187324,138000,108.85,193.46,-4.75
"14221",2022-04-01,105594,75862,NA,NA,NA
"14221",2022-03-01,104851,75356,NA,NA,NA
"14221",2022-02-01,102057,72984,NA,NA,NA
"14221",2022-01-01,100535,71538,NA,NA,NA
"14221",2021-12-01,98008,69106,214.45,643.65,10.54
"14221",2021-11-01,97476,68569,214.45,643.65,10.54
"14221",2021-10-01,97080,68410,214.45,643.65,10.54
"14221",2021-09-01,96307,68200,214.45,643.65,10.54
"14221",2021-08-01,92906,62066,214.45,643.65,10.54
"14221",2021-07-01,92690,62250,214.45,643.65,10.54
"14221",2021-06-01,92287,62016,214.45,643.65,10.54
"14221",2021-05-01,90136,59851,214.45,643.65,10.54
"14221",2021-04-01,88868,58900,214.45,643.65,10.54
"14221",2021-03-01,87889,59808,214.45,643.65,10.54
"14221",2021-02-01,89281,63046,214.45,643.65,10.54
"14221",2021-01-01,89269,59914,214.45,643.65,10.54
"14221",2020-12-01,89960,61197,194,582.28,5.22
"14221",2020-11-01,88916,64356,194,582.28,5.22
"14221",2020-10-01,88782,72689,194,582.28,5.22
"14221",2020-09-01,88343,66311,194,582.28,5.22
"14221",2020-08-01,88259,65043,194,582.28,5.22
"14221",2020-07-01,88641,70331,194,582.28,5.22
"14221",2020-06-01,90282,71122,194,582.28,5.22
"14221",2020-05-01,94606,73300,194,582.28,5.22
"14221",2020-04-01,95099,73157,194,582.28,5.22
"14221",2020-03-01,95189,73035,194,582.28,5.22
"14221",2020-02-01,94984,72682,194,582.28,5.22
"14221",2020-01-01,95052,72728,194,582.28,5.22
"14221",2019-12-01,94795,72558,184.37,553.36,3.83
"14221",2019-11-01,94486,72359,184.37,553.36,3.83
"14221",2019-10-01,93843,71876,184.37,553.36,3.83
"14221",2019-09-01,93369,71609,184.37,553.36,3.83
"14221",2019-08-01,93182,71530,184.37,553.36,3.83
"14221",2019-07-01,93413,71558,184.37,553.36,3.83
"14221",2019-06-01,93235,71627,184.37,553.36,3.83
"14221",2019-05-01,92494,71127,184.37,553.36,3.83
"14221",2019-04-01,91777,70892,184.37,553.36,3.83
"14221",2019-03-01,91433,70601,184.37,553.36,3.83
"14221",2019-02-01,91435,70706,184.37,553.36,3.83
"14221",2019-01-01,90843,70098,184.37,553.36,3.83
"14221",2018-12-01,90390,69643,177.58,532.97,5.26
"14221",2018-11-01,90108,69353,177.58,532.97,5.26
"14221",2018-10-01,90198,69401,177.58,532.97,5.26
"14221",2018-09-01,90304,69457,177.58,532.97,5.26
"14221",2018-08-01,90087,69357,177.58,532.97,5.26
"14221",2018-07-01,89750,69184,177.58,532.97,5.26
"14221",2018-06-01,88917,68693,177.58,532.97,5.26
"14221",2018-05-01,88371,68358,177.58,532.97,5.26
"14221",2018-04-01,87655,67923,177.58,532.97,5.26
"14221",2018-03-01,87130,67595,177.58,532.97,5.26
"14221",2018-02-01,86611,67197,177.58,532.97,5.26
"14221",2018-01-01,86394,67094,177.58,532.97,5.26
"14221",2017-12-01,86451,67093,168.7,506.32,6.51
"14221",2017-11-01,86280,66932,168.7,506.32,6.51
"14221",2017-10-01,86168,66906,168.7,506.32,6.51
"14221",2017-09-01,85727,66568,168.7,506.32,6.51
"14221",2017-08-01,85422,66314,168.7,506.32,6.51
"14221",2017-07-01,84975,65889,168.7,506.32,6.51
"14221",2017-06-01,84872,65750,168.7,506.32,6.51
"14221",2017-05-01,84796,65717,168.7,506.32,6.51
"14221",2017-04-01,84775,65724,168.7,506.32,6.51
"14221",2017-03-01,84693,65626,168.7,506.32,6.51
"14221",2017-02-01,84527,65329,168.7,506.32,6.51
"14221",2017-01-01,84421,65159,168.7,506.32,6.51
"14221",2016-12-01,84512,65257,158.38,475.35,3.71
"14221",2016-11-01,84548,65295,158.38,475.35,3.71
"14221",2016-10-01,84369,65045,158.38,475.35,3.71
"14221",2016-09-01,83855,64428,158.38,475.35,3.71
"14221",2016-08-01,83514,64048,158.38,475.35,3.71
"14221",2016-07-01,83338,63816,158.38,475.35,3.71
"14221",2016-06-01,83151,63679,158.38,475.35,3.71
"14221",2016-05-01,82752,63257,158.38,475.35,3.71
"14221",2016-04-01,82300,62739,158.38,475.35,3.71
"14221",2016-03-01,82014,62346,158.38,475.35,3.71
"14221",2016-02-01,81893,62232,158.38,475.35,3.71
"14221",2016-01-01,81545,61912,158.38,475.35,3.71
"14221",2015-12-01,81095,61502,152.71,458.32,2.8
"14221",2015-11-01,80690,61097,152.71,458.32,2.8
"14221",2015-10-01,80537,60974,152.71,458.32,2.8
"14221",2015-09-01,80600,61002,152.71,458.32,2.8
"14221",2015-08-01,80570,60924,152.71,458.32,2.8
"14221",2015-07-01,80568,60824,152.71,458.32,2.8
"14221",2015-06-01,80449,60652,152.71,458.32,2.8
"14221",2015-05-01,80352,60572,152.71,458.32,2.8
"14221",2015-04-01,80177,60448,152.71,458.32,2.8
"14221",2015-03-01,80079,60323,152.71,458.32,2.8
"14221",2015-02-01,79872,60099,152.71,458.32,2.8
"14221",2015-01-01,79782,59981,152.71,458.32,2.8
"14221",2014-12-01,79532,59755,148.55,445.85,4.97
"14221",2014-11-01,79411,59620,148.55,445.85,4.97
"14221",2014-10-01,79134,59353,148.55,445.85,4.97
"14221",2014-09-01,78850,59125,148.55,445.85,4.97
"14221",2014-08-01,78574,58894,148.55,445.85,4.97
"14221",2014-07-01,78316,58688,148.55,445.85,4.97
"14221",2014-06-01,78129,58525,148.55,445.85,4.97
"14221",2014-05-01,77989,58373,148.55,445.85,4.97
"14221",2014-04-01,77823,58246,148.55,445.85,4.97
"14221",2014-03-01,77604,58092,148.55,445.85,4.97
"14221",2014-02-01,77347,57939,148.55,445.85,4.97
"14221",2014-01-01,77219,57840,148.55,445.85,4.97
"14221",2013-12-01,77136,57785,141.52,424.76,2.06
"14221",2013-11-01,77076,57725,141.52,424.76,2.06
"14221",2013-10-01,77030,57663,141.52,424.76,2.06
"14221",2013-09-01,77045,57668,141.52,424.76,2.06
"14221",2013-08-01,77063,57669,141.52,424.76,2.06
"14221",2013-07-01,77082,57678,141.52,424.76,2.06
"14221",2013-06-01,77119,57654,141.52,424.76,2.06
"14221",2013-05-01,77165,57664,141.52,424.76,2.06
"14221",2013-04-01,77244,57683,141.52,424.76,2.06
"14221",2013-03-01,77390,57778,141.52,424.76,2.06
"14221",2013-02-01,77539,57808,141.52,424.76,2.06
"14221",2013-01-01,77603,57843,141.52,424.76,2.06
"14221",2012-12-01,77515,57805,138.67,416.2,1.6
"14221",2012-11-01,77373,57776,138.67,416.2,1.6
"14221",2012-10-01,77307,57760,138.67,416.2,1.6
"14221",2012-09-01,77329,57772,138.67,416.2,1.6
"14221",2012-08-01,77408,57833,138.67,416.2,1.6
"14221",2012-07-01,77435,57870,138.67,416.2,1.6
"14221",2012-06-01,77507,57892,138.67,416.2,1.6
"14221",2012-05-01,77596,57929,138.67,416.2,1.6
"14221",2012-04-01,77731,57977,138.67,416.2,1.6
"14221",2012-03-01,77740,57964,138.67,416.2,1.6
"14221",2012-02-01,77676,57908,138.67,416.2,1.6
"14221",2012-01-01,77328,57761,138.67,416.2,1.6
"14221",2011-12-01,77235,57694,136.49,409.65,-0.01
"14221",2011-11-01,77221,57672,136.49,409.65,-0.01
"14221",2011-10-01,77505,57748,136.49,409.65,-0.01
"14221",2011-09-01,77523,57687,136.49,409.65,-0.01
"14221",2011-08-01,77492,57591,136.49,409.65,-0.01
"14221",2011-07-01,77345,57421,136.49,409.65,-0.01
"14221",2011-06-01,77275,57398,136.49,409.65,-0.01
"14221",2011-05-01,77231,57381,136.49,409.65,-0.01
"14221",2011-04-01,77282,57450,136.49,409.65,-0.01
"14221",2011-03-01,77387,57535,136.49,409.65,-0.01
"14221",2011-02-01,77656,57740,136.49,409.65,-0.01
"14221",2011-01-01,78637,58124,136.49,409.65,-0.01
"14221",2010-12-01,79599,58537,136.51,409.7,1.55
"14221",2010-11-01,80372,58812,136.51,409.7,1.55
"14221",2010-10-01,80474,58925,136.51,409.7,1.55
"14221",2010-09-01,80566,59015,136.51,409.7,1.55
"14221",2010-08-01,80782,59190,136.51,409.7,1.55
"14221",2010-07-01,81165,59477,136.51,409.7,1.55
"14221",2010-06-01,81433,59626,136.51,409.7,1.55
"14221",2010-05-01,81603,59690,136.51,409.7,1.55
"14221",2010-04-01,81660,59698,136.51,409.7,1.55
"14221",2010-03-01,81881,59813,136.51,409.7,1.55
"14221",2010-02-01,82133,59975,136.51,409.7,1.55
"14221",2010-01-01,82049,59882,136.51,409.7,1.55
"14221",2009-12-01,81925,59686,134.42,403.44,0.27
"14221",2009-11-01,81961,59639,134.42,403.44,0.27
"14221",2009-10-01,82170,59736,134.42,403.44,0.27
"14221",2009-09-01,82392,59904,134.42,403.44,0.27
"14221",2009-08-01,82362,59849,134.42,403.44,0.27
"14221",2009-07-01,82528,59874,134.42,403.44,0.27
"14221",2009-06-01,82666,59947,134.42,403.44,0.27
"14221",2009-05-01,83045,60247,134.42,403.44,0.27
"14221",2009-04-01,83324,60490,134.42,403.44,0.27
"14221",2009-03-01,83641,60732,134.42,403.44,0.27
"14221",2009-02-01,83785,60815,134.42,403.44,0.27
"14221",2009-01-01,83898,61026,134.42,403.44,0.27
"14221",2008-12-01,84011,61294,134.05,402.34,1.82
"14221",2008-11-01,84082,61500,134.05,402.34,1.82
"14221",2008-10-01,84280,61648,134.05,402.34,1.82
"14221",2008-09-01,84521,61772,134.05,402.34,1.82
"14221",2008-08-01,84895,62025,134.05,402.34,1.82
"14221",2008-07-01,85049,62169,134.05,402.34,1.82
"14221",2008-06-01,85251,62307,134.05,402.34,1.82
"14221",2008-05-01,85296,62301,134.05,402.34,1.82
"14221",2008-04-01,85442,62337,134.05,402.34,1.82
"14221",2008-03-01,85419,62293,134.05,402.34,1.82
"14221",2008-02-01,85463,62317,134.05,402.34,1.82
"14223",2022-04-01,229000,151126,NA,NA,NA
"14223",2022-03-01,229413,151635,NA,NA,NA
"14223",2022-02-01,227251,150660,NA,NA,NA
"14223",2022-01-01,217840,143338,NA,NA,NA
"14223",2021-12-01,210158,138551,223.58,448.72,11.82
"14223",2021-11-01,204694,135352,223.58,448.72,11.82
"14223",2021-10-01,202502,134000,223.58,448.72,11.82
"14223",2021-09-01,201917,133879,223.58,448.72,11.82
"14223",2021-08-01,180089,128296,223.58,448.72,11.82
"14223",2021-07-01,179124,127615,223.58,448.72,11.82
"14223",2021-06-01,177476,126473,223.58,448.72,11.82
"14223",2021-05-01,176795,124287,223.58,448.72,11.82
"14223",2021-04-01,174483,122813,223.58,448.72,11.82
"14223",2021-03-01,175591,124113,223.58,448.72,11.82
"14223",2021-02-01,174418,123835,223.58,448.72,11.82
"14223",2021-01-01,173030,122396,223.58,448.72,11.82
"14223",2020-12-01,172765,123213,199.94,401.28,6.04
"14223",2020-11-01,168997,120815,199.94,401.28,6.04
"14223",2020-10-01,173002,119574,199.94,401.28,6.04
"14223",2020-09-01,170701,116522,199.94,401.28,6.04
"14223",2020-08-01,169408,119672,199.94,401.28,6.04
"14223",2020-07-01,167874,118739,199.94,401.28,6.04
"14223",2020-06-01,166495,119809,199.94,401.28,6.04
"14223",2020-05-01,165535,117751,199.94,401.28,6.04
"14223",2020-04-01,165229,117432,199.94,401.28,6.04
"14223",2020-03-01,164443,116873,199.94,401.28,6.04
"14223",2020-02-01,163533,116185,199.94,401.28,6.04
"14223",2020-01-01,162441,115261,199.94,401.28,6.04
"14223",2019-12-01,161556,114411,188.56,378.43,4.66
"14223",2019-11-01,160583,113460,188.56,378.43,4.66
"14223",2019-10-01,159587,112692,188.56,378.43,4.66
"14223",2019-09-01,158771,112071,188.56,378.43,4.66
"14223",2019-08-01,158101,111567,188.56,378.43,4.66
"14223",2019-07-01,157387,110920,188.56,378.43,4.66
"14223",2019-06-01,156399,110147,188.56,378.43,4.66
"14223",2019-05-01,155468,109508,188.56,378.43,4.66
"14223",2019-04-01,154559,109010,188.56,378.43,4.66
"14223",2019-03-01,154343,108964,188.56,378.43,4.66
"14223",2019-02-01,154227,109043,188.56,378.43,4.66
"14223",2019-01-01,154378,109394,188.56,378.43,4.66
"14223",2018-12-01,154021,109358,180.17,361.59,7.31
"14223",2018-11-01,153631,109353,180.17,361.59,7.31
"14223",2018-10-01,153162,109002,180.17,361.59,7.31
"14223",2018-09-01,152631,108648,180.17,361.59,7.31
"14223",2018-08-01,152169,108307,180.17,361.59,7.31
"14223",2018-07-01,151616,108033,180.17,361.59,7.31
"14223",2018-06-01,151298,107893,180.17,361.59,7.31
"14223",2018-05-01,150650,107456,180.17,361.59,7.31
"14223",2018-04-01,150023,107011,180.17,361.59,7.31
"14223",2018-03-01,149243,106294,180.17,361.59,7.31
"14223",2018-02-01,148537,105624,180.17,361.59,7.31
"14223",2018-01-01,147774,105007,180.17,361.59,7.31
"14223",2017-12-01,147263,104719,167.89,336.95,9.47
"14223",2017-11-01,146878,104544,167.89,336.95,9.47
"14223",2017-10-01,146623,104480,167.89,336.95,9.47
"14223",2017-09-01,146183,104182,167.89,336.95,9.47
"14223",2017-08-01,145619,103763,167.89,336.95,9.47
"14223",2017-07-01,144973,103159,167.89,336.95,9.47
"14223",2017-06-01,144234,102515,167.89,336.95,9.47
"14223",2017-05-01,143381,101788,167.89,336.95,9.47
"14223",2017-04-01,142425,101029,167.89,336.95,9.47
"14223",2017-03-01,141412,100281,167.89,336.95,9.47
"14223",2017-02-01,140363,99496,167.89,336.95,9.47
"14223",2017-01-01,139216,98618,167.89,336.95,9.47
"14223",2016-12-01,138356,98015,153.37,307.8,5.26
"14223",2016-11-01,137544,97343,153.37,307.8,5.26
"14223",2016-10-01,136637,96656,153.37,307.8,5.26
"14223",2016-09-01,135301,95641,153.37,307.8,5.26
"14223",2016-08-01,134040,94691,153.37,307.8,5.26
"14223",2016-07-01,132851,93876,153.37,307.8,5.26
"14223",2016-06-01,131678,93052,153.37,307.8,5.26
"14223",2016-05-01,130481,92252,153.37,307.8,5.26
"14223",2016-04-01,129390,91402,153.37,307.8,5.26
"14223",2016-03-01,128466,90704,153.37,307.8,5.26
"14223",2016-02-01,127384,89943,153.37,307.8,5.26
"14223",2016-01-01,126295,89108,153.37,307.8,5.26
"14223",2015-12-01,124454,87659,145.71,292.43,0.11
"14223",2015-11-01,122719,86310,145.71,292.43,0.11
"14223",2015-10-01,120993,84977,145.71,292.43,0.11
"14223",2015-09-01,120078,84254,145.71,292.43,0.11
"14223",2015-08-01,119185,83576,145.71,292.43,0.11
"14223",2015-07-01,118266,82880,145.71,292.43,0.11
"14223",2015-06-01,117266,82149,145.71,292.43,0.11
"14223",2015-05-01,116421,81488,145.71,292.43,0.11
"14223",2015-04-01,115523,80930,145.71,292.43,0.11
"14223",2015-03-01,114722,80368,145.71,292.43,0.11
"14223",2015-02-01,113880,79720,145.71,292.43,0.11
"14223",2015-01-01,113139,79098,145.71,292.43,0.11
"14223",2014-12-01,112560,78632,145.55,292.11,4.56
"14223",2014-11-01,111905,78196,145.55,292.11,4.56
"14223",2014-10-01,111251,77801,145.55,292.11,4.56
"14223",2014-09-01,110300,77235,145.55,292.11,4.56
"14223",2014-08-01,109359,76638,145.55,292.11,4.56
"14223",2014-07-01,108466,75998,145.55,292.11,4.56
"14223",2014-06-01,107586,75406,145.55,292.11,4.56
"14223",2014-05-01,106780,74895,145.55,292.11,4.56
"14223",2014-04-01,106048,74430,145.55,292.11,4.56
"14223",2014-03-01,105337,74008,145.55,292.11,4.56
"14223",2014-02-01,104669,73603,145.55,292.11,4.56
"14223",2014-01-01,103973,73202,145.55,292.11,4.56
"14223",2013-12-01,103445,72853,139.21,279.38,1.93
"14223",2013-11-01,102945,72518,139.21,279.38,1.93
"14223",2013-10-01,102450,72175,139.21,279.38,1.93
"14223",2013-09-01,101960,71798,139.21,279.38,1.93
"14223",2013-08-01,101307,71393,139.21,279.38,1.93
"14223",2013-07-01,100607,71025,139.21,279.38,1.93
"14223",2013-06-01,99835,70538,139.21,279.38,1.93
"14223",2013-05-01,99033,69956,139.21,279.38,1.93
"14223",2013-04-01,98128,69233,139.21,279.38,1.93
"14223",2013-03-01,97043,68417,139.21,279.38,1.93
"14223",2013-02-01,96229,67842,139.21,279.38,1.93
"14223",2013-01-01,95642,67513,139.21,279.38,1.93
"14223",2012-12-01,95180,67312,136.57,274.1,0.78
"14223",2012-11-01,94642,66979,136.57,274.1,0.78
"14223",2012-10-01,94055,66594,136.57,274.1,0.78
"14223",2012-09-01,93585,66330,136.57,274.1,0.78
"14223",2012-08-01,93186,66080,136.57,274.1,0.78
"14223",2012-07-01,92990,65944,136.57,274.1,0.78
"14223",2012-06-01,92909,65910,136.57,274.1,0.78
"14223",2012-05-01,92753,65871,136.57,274.1,0.78
