"city","date","avg_single_fam_val","avg_bottom_tier","avg_HPI_2000","avg_HPI","avg_annual_change"
"Coffey Park",2004-02-01,NA,NA,152.126666666667,952.541666666667,16.3866666666667
"Coffey Park",2004-03-01,NA,NA,152.126666666667,952.541666666667,16.3866666666667
"Coffey Park",2004-04-01,NA,NA,152.126666666667,952.541666666667,16.3866666666667
"Coffey Park",2004-05-01,NA,NA,152.126666666667,952.541666666667,16.3866666666667
"Coffey Park",2004-06-01,NA,NA,152.126666666667,952.541666666667,16.3866666666667
"Coffey Park",2004-07-01,NA,NA,152.126666666667,952.541666666667,16.3866666666667
"Coffey Park",2004-08-01,NA,NA,152.126666666667,952.541666666667,16.3866666666667
"Coffey Park",2004-09-01,NA,NA,152.126666666667,952.541666666667,16.3866666666667
"Coffey Park",2004-10-01,NA,NA,152.126666666667,952.541666666667,16.3866666666667
"Coffey Park",2004-11-01,NA,NA,152.126666666667,952.541666666667,16.3866666666667
"Coffey Park",2004-12-01,NA,NA,152.126666666667,952.541666666667,16.3866666666667
"Coffey Park",2005-01-01,NA,NA,186.178333333333,1165.14166666667,22.3716666666667
"Coffey Park",2005-02-01,NA,NA,186.178333333333,1165.14166666667,22.3716666666667
"Coffey Park",2005-03-01,NA,NA,186.178333333333,1165.14166666667,22.3716666666667
"Coffey Park",2005-04-01,NA,NA,186.178333333333,1165.14166666667,22.3716666666667
"Coffey Park",2005-05-01,NA,NA,186.178333333333,1165.14166666667,22.3716666666667
"Coffey Park",2005-06-01,NA,NA,186.178333333333,1165.14166666667,22.3716666666667
"Coffey Park",2005-07-01,NA,NA,186.178333333333,1165.14166666667,22.3716666666667
"Coffey Park",2005-08-01,NA,NA,186.178333333333,1165.14166666667,22.3716666666667
"Coffey Park",2005-09-01,NA,NA,186.178333333333,1165.14166666667,22.3716666666667
"Coffey Park",2005-10-01,NA,NA,186.178333333333,1165.14166666667,22.3716666666667
"Coffey Park",2005-11-01,NA,NA,186.178333333333,1165.14166666667,22.3716666666667
"Coffey Park",2005-12-01,NA,NA,186.178333333333,1165.14166666667,22.3716666666667
"Coffey Park",2006-01-01,NA,NA,192.048333333333,1201.58166666667,3.135
"Coffey Park",2006-02-01,NA,NA,192.048333333333,1201.58166666667,3.135
"Coffey Park",2006-03-01,NA,NA,192.048333333333,1201.58166666667,3.135
"Coffey Park",2006-04-01,NA,NA,192.048333333333,1201.58166666667,3.135
"Coffey Park",2006-05-01,NA,NA,192.048333333333,1201.58166666667,3.135
"Coffey Park",2006-06-01,NA,NA,192.048333333333,1201.58166666667,3.135
"Coffey Park",2006-07-01,NA,NA,192.048333333333,1201.58166666667,3.135
"Coffey Park",2006-08-01,NA,NA,192.048333333333,1201.58166666667,3.135
"Coffey Park",2006-09-01,NA,NA,192.048333333333,1201.58166666667,3.135
"Coffey Park",2006-10-01,NA,NA,192.048333333333,1201.58166666667,3.135
"Coffey Park",2006-11-01,NA,NA,192.048333333333,1201.58166666667,3.135
"Coffey Park",2006-12-01,NA,NA,192.048333333333,1201.58166666667,3.135
"Coffey Park",2007-01-01,NA,NA,179.605,1125.545,-6.40166666666667
"Coffey Park",2007-02-01,NA,NA,179.605,1125.545,-6.40166666666667
"Coffey Park",2007-03-01,NA,NA,179.605,1125.545,-6.40166666666667
"Coffey Park",2007-04-01,NA,NA,179.605,1125.545,-6.40166666666667
"Coffey Park",2007-05-01,NA,NA,179.605,1125.545,-6.40166666666667
"Coffey Park",2007-06-01,NA,NA,179.605,1125.545,-6.40166666666667
"Coffey Park",2007-07-01,NA,NA,179.605,1125.545,-6.40166666666667
"Coffey Park",2007-08-01,NA,NA,179.605,1125.545,-6.40166666666667
"Coffey Park",2007-09-01,NA,NA,179.605,1125.545,-6.40166666666667
"Coffey Park",2007-10-01,NA,NA,179.605,1125.545,-6.40166666666667
"Coffey Park",2007-11-01,NA,NA,179.605,1125.545,-6.40166666666667
"Coffey Park",2007-12-01,NA,NA,179.605,1125.545,-6.40166666666667
"Coffey Park",2008-01-01,NA,NA,142.066666666667,895.34,-20.7316666666667
"Coffey Park",2008-02-01,132992,NA,142.066666666667,895.34,-20.7316666666667
"Coffey Park",2008-03-01,132925.5,NA,142.066666666667,895.34,-20.7316666666667
"Coffey Park",2008-04-01,132953.5,NA,142.066666666667,895.34,-20.7316666666667
"Coffey Park",2008-05-01,132371.5,NA,142.066666666667,895.34,-20.7316666666667
"Coffey Park",2008-06-01,132140,NA,142.066666666667,895.34,-20.7316666666667
"Coffey Park",2008-07-01,132030.5,NA,142.066666666667,895.34,-20.7316666666667
"Coffey Park",2008-08-01,131900,NA,142.066666666667,895.34,-20.7316666666667
"Coffey Park",2008-09-01,131750,NA,142.066666666667,895.34,-20.7316666666667
"Coffey Park",2008-10-01,131367,NA,142.066666666667,895.34,-20.7316666666667
"Coffey Park",2008-11-01,131716,NA,142.066666666667,895.34,-20.7316666666667
"Coffey Park",2008-12-01,131357,NA,142.066666666667,895.34,-20.7316666666667
"Coffey Park",2009-01-01,130868,NA,124.378333333333,786.013333333333,-12.55
"Coffey Park",2009-02-01,130260,NA,124.378333333333,786.013333333333,-12.55
"Coffey Park",2009-03-01,130187,NA,124.378333333333,786.013333333333,-12.55
"Coffey Park",2009-04-01,130149.5,NA,124.378333333333,786.013333333333,-12.55
"Coffey Park",2009-05-01,130738,NA,124.378333333333,786.013333333333,-12.55
"Coffey Park",2009-06-01,130730.5,NA,124.378333333333,786.013333333333,-12.55
"Coffey Park",2009-07-01,130514.5,NA,124.378333333333,786.013333333333,-12.55
"Coffey Park",2009-08-01,129898.5,NA,124.378333333333,786.013333333333,-12.55
"Coffey Park",2009-09-01,129693.5,NA,124.378333333333,786.013333333333,-12.55
"Coffey Park",2009-10-01,129931,NA,124.378333333333,786.013333333333,-12.55
"Coffey Park",2009-11-01,129192.5,NA,124.378333333333,786.013333333333,-12.55
"Coffey Park",2009-12-01,129107.5,NA,124.378333333333,786.013333333333,-12.55
"Coffey Park",2010-01-01,128679,NA,119.536666666667,753.388333333333,-3.655
"Coffey Park",2010-02-01,128430,NA,119.536666666667,753.388333333333,-3.655
"Coffey Park",2010-03-01,126541,NA,119.536666666667,753.388333333333,-3.655
"Coffey Park",2010-04-01,124462,NA,119.536666666667,753.388333333333,-3.655
"Coffey Park",2010-05-01,122366.5,NA,119.536666666667,753.388333333333,-3.655
"Coffey Park",2010-06-01,120766.5,NA,119.536666666667,753.388333333333,-3.655
"Coffey Park",2010-07-01,119381.5,NA,119.536666666667,753.388333333333,-3.655
"Coffey Park",2010-08-01,118932.5,NA,119.536666666667,753.388333333333,-3.655
"Coffey Park",2010-09-01,117992,NA,119.536666666667,753.388333333333,-3.655
"Coffey Park",2010-10-01,116953,NA,119.536666666667,753.388333333333,-3.655
"Coffey Park",2010-11-01,116071.5,NA,119.536666666667,753.388333333333,-3.655
"Coffey Park",2010-12-01,115636.5,NA,119.536666666667,753.388333333333,-3.655
"Coffey Park",2011-01-01,116210,NA,110.261666666667,695.046666666667,-7.77333333333333
"Coffey Park",2011-02-01,117149,NA,110.261666666667,695.046666666667,-7.77333333333333
"Coffey Park",2011-03-01,119731,NA,110.261666666667,695.046666666667,-7.77333333333333
"Coffey Park",2011-04-01,121770.5,NA,110.261666666667,695.046666666667,-7.77333333333333
"Coffey Park",2011-05-01,123622,NA,110.261666666667,695.046666666667,-7.77333333333333
"Coffey Park",2011-06-01,124353,NA,110.261666666667,695.046666666667,-7.77333333333333
"Coffey Park",2011-07-01,124685,NA,110.261666666667,695.046666666667,-7.77333333333333
"Coffey Park",2011-08-01,124269,NA,110.261666666667,695.046666666667,-7.77333333333333
"Coffey Park",2011-09-01,124006.5,NA,110.261666666667,695.046666666667,-7.77333333333333
"Coffey Park",2011-10-01,123463.5,NA,110.261666666667,695.046666666667,-7.77333333333333
"Coffey Park",2011-11-01,122426,NA,110.261666666667,695.046666666667,-7.77333333333333
"Coffey Park",2011-12-01,121336.5,NA,110.261666666667,695.046666666667,-7.77333333333333
"Coffey Park",2012-01-01,119730,NA,109.73,691.798333333333,-0.458333333333333
"Coffey Park",2012-02-01,117320.5,NA,109.73,691.798333333333,-0.458333333333333
"Coffey Park",2012-03-01,114398,NA,109.73,691.798333333333,-0.458333333333333
"Coffey Park",2012-04-01,112773.5,NA,109.73,691.798333333333,-0.458333333333333
"Coffey Park",2012-05-01,112355.5,NA,109.73,691.798333333333,-0.458333333333333
"Coffey Park",2012-06-01,113229.5,NA,109.73,691.798333333333,-0.458333333333333
"Coffey Park",2012-07-01,114331,NA,109.73,691.798333333333,-0.458333333333333
"Coffey Park",2012-08-01,115544.5,NA,109.73,691.798333333333,-0.458333333333333
"Coffey Park",2012-09-01,117007.5,NA,109.73,691.798333333333,-0.458333333333333
"Coffey Park",2012-10-01,118367,NA,109.73,691.798333333333,-0.458333333333333
"Coffey Park",2012-11-01,119970.5,NA,109.73,691.798333333333,-0.458333333333333
"Coffey Park",2012-12-01,120901,NA,109.73,691.798333333333,-0.458333333333333
"Coffey Park",2013-01-01,121641.5,NA,127.271666666667,801.398333333333,16.07
"Coffey Park",2013-02-01,122757,NA,127.271666666667,801.398333333333,16.07
"Coffey Park",2013-03-01,123691,NA,127.271666666667,801.398333333333,16.07
"Coffey Park",2013-04-01,124344.5,NA,127.271666666667,801.398333333333,16.07
"Coffey Park",2013-05-01,124373.5,NA,127.271666666667,801.398333333333,16.07
"Coffey Park",2013-06-01,124624.5,NA,127.271666666667,801.398333333333,16.07
"Coffey Park",2013-07-01,125062,NA,127.271666666667,801.398333333333,16.07
"Coffey Park",2013-08-01,125487,NA,127.271666666667,801.398333333333,16.07
"Coffey Park",2013-09-01,125484.5,NA,127.271666666667,801.398333333333,16.07
"Coffey Park",2013-10-01,126115,NA,127.271666666667,801.398333333333,16.07
"Coffey Park",2013-11-01,127229.5,NA,127.271666666667,801.398333333333,16.07
"Coffey Park",2013-12-01,128832.5,NA,127.271666666667,801.398333333333,16.07
"Coffey Park",2014-01-01,130938.5,NA,149.461666666667,940.123333333333,17.4866666666667
"Coffey Park",2014-02-01,129308.25,NA,149.461666666667,940.123333333333,17.4866666666667
"Coffey Park",2014-03-01,129309.25,NA,149.461666666667,940.123333333333,17.4866666666667
"Coffey Park",2014-04-01,129649.75,NA,149.461666666667,940.123333333333,17.4866666666667
"Coffey Park",2014-05-01,192949.8,NA,149.461666666667,940.123333333333,17.4866666666667
"Coffey Park",2014-06-01,193601,NA,149.461666666667,940.123333333333,17.4866666666667
"Coffey Park",2014-07-01,194121.4,NA,149.461666666667,940.123333333333,17.4866666666667
"Coffey Park",2014-08-01,195063.2,NA,149.461666666667,940.123333333333,17.4866666666667
"Coffey Park",2014-09-01,195669.2,NA,149.461666666667,940.123333333333,17.4866666666667
"Coffey Park",2014-10-01,195730,NA,149.461666666667,940.123333333333,17.4866666666667
"Coffey Park",2014-11-01,196127.2,NA,149.461666666667,940.123333333333,17.4866666666667
"Coffey Park",2014-12-01,196117.2,NA,149.461666666667,940.123333333333,17.4866666666667
"Coffey Park",2015-01-01,195311.8,NA,160.576666666667,1009.57666666667,7.45166666666667
"Coffey Park",2015-02-01,193952,NA,160.576666666667,1009.57666666667,7.45166666666667
"Coffey Park",2015-03-01,192892,NA,160.576666666667,1009.57666666667,7.45166666666667
"Coffey Park",2015-04-01,192048,NA,160.576666666667,1009.57666666667,7.45166666666667
"Coffey Park",2015-05-01,191455.8,NA,160.576666666667,1009.57666666667,7.45166666666667
"Coffey Park",2015-06-01,189811.2,NA,160.576666666667,1009.57666666667,7.45166666666667
"Coffey Park",2015-07-01,188256.6,NA,160.576666666667,1009.57666666667,7.45166666666667
"Coffey Park",2015-08-01,187705.2,NA,160.576666666667,1009.57666666667,7.45166666666667
"Coffey Park",2015-09-01,188615.6,NA,160.576666666667,1009.57666666667,7.45166666666667
"Coffey Park",2015-10-01,189662,NA,160.576666666667,1009.57666666667,7.45166666666667
"Coffey Park",2015-11-01,189757.4,NA,160.576666666667,1009.57666666667,7.45166666666667
"Coffey Park",2015-12-01,189952.6,NA,160.576666666667,1009.57666666667,7.45166666666667
"Coffey Park",2016-01-01,191385.2,NA,174.568333333333,1096.97666666667,8.72333333333333
"Coffey Park",2016-02-01,194126.8,NA,174.568333333333,1096.97666666667,8.72333333333333
"Coffey Park",2016-03-01,197203.4,NA,174.568333333333,1096.97666666667,8.72333333333333
"Coffey Park",2016-04-01,199434.8,NA,174.568333333333,1096.97666666667,8.72333333333333
"Coffey Park",2016-05-01,201184.4,NA,174.568333333333,1096.97666666667,8.72333333333333
"Coffey Park",2016-06-01,203715.4,NA,174.568333333333,1096.97666666667,8.72333333333333
"Coffey Park",2016-07-01,205552.2,NA,174.568333333333,1096.97666666667,8.72333333333333
"Coffey Park",2016-08-01,206645.6,NA,174.568333333333,1096.97666666667,8.72333333333333
"Coffey Park",2016-09-01,205595.6,NA,174.568333333333,1096.97666666667,8.72333333333333
"Coffey Park",2016-10-01,204553.6,NA,174.568333333333,1096.97666666667,8.72333333333333
"Coffey Park",2016-11-01,203850.2,NA,174.568333333333,1096.97666666667,8.72333333333333
"Coffey Park",2016-12-01,204200.2,NA,174.568333333333,1096.97666666667,8.72333333333333
"Coffey Park",2017-01-01,204383,NA,189.111666666667,1187.44166666667,8.34
"Coffey Park",2017-02-01,203836.6,NA,189.111666666667,1187.44166666667,8.34
"Coffey Park",2017-03-01,203507.2,NA,189.111666666667,1187.44166666667,8.34
"Coffey Park",2017-04-01,202980.2,NA,189.111666666667,1187.44166666667,8.34
"Coffey Park",2017-05-01,203388,NA,189.111666666667,1187.44166666667,8.34
"Coffey Park",2017-06-01,202635.4,NA,189.111666666667,1187.44166666667,8.34
"Coffey Park",2017-07-01,202749.8,NA,189.111666666667,1187.44166666667,8.34
"Coffey Park",2017-08-01,201327.6,NA,189.111666666667,1187.44166666667,8.34
"Coffey Park",2017-09-01,201415.4,NA,189.111666666667,1187.44166666667,8.34
"Coffey Park",2017-10-01,202275.6,NA,189.111666666667,1187.44166666667,8.34
"Coffey Park",2017-11-01,203813.4,NA,189.111666666667,1187.44166666667,8.34
"Coffey Park",2017-12-01,203520.8,NA,189.111666666667,1187.44166666667,8.34
"Coffey Park",2018-01-01,201070.2,NA,206.225,1295.15666666667,9.04833333333333
"Coffey Park",2018-02-01,198497.8,NA,206.225,1295.15666666667,9.04833333333333
"Coffey Park",2018-03-01,196354.4,NA,206.225,1295.15666666667,9.04833333333333
"Coffey Park",2018-04-01,195388.6,NA,206.225,1295.15666666667,9.04833333333333
"Coffey Park",2018-05-01,193994.6,NA,206.225,1295.15666666667,9.04833333333333
"Coffey Park",2018-06-01,192951,NA,206.225,1295.15666666667,9.04833333333333
"Coffey Park",2018-07-01,191951.4,NA,206.225,1295.15666666667,9.04833333333333
"Coffey Park",2018-08-01,191474.4,NA,206.225,1295.15666666667,9.04833333333333
"Coffey Park",2018-09-01,190957.6,NA,206.225,1295.15666666667,9.04833333333333
"Coffey Park",2018-10-01,190865.8,NA,206.225,1295.15666666667,9.04833333333333
"Coffey Park",2018-11-01,191425.2,NA,206.225,1295.15666666667,9.04833333333333
"Coffey Park",2018-12-01,191376.4,NA,206.225,1295.15666666667,9.04833333333333
"Coffey Park",2019-01-01,192031,NA,205.805,1292.04833333333,-0.205
"Coffey Park",2019-02-01,192577.2,NA,205.805,1292.04833333333,-0.205
"Coffey Park",2019-03-01,193404,NA,205.805,1292.04833333333,-0.205
"Coffey Park",2019-04-01,193231,NA,205.805,1292.04833333333,-0.205
"Coffey Park",2019-05-01,194243.6,NA,205.805,1292.04833333333,-0.205
"Coffey Park",2019-06-01,195868.8,NA,205.805,1292.04833333333,-0.205
"Coffey Park",2019-07-01,196856,NA,205.805,1292.04833333333,-0.205
"Coffey Park",2019-08-01,197170.2,NA,205.805,1292.04833333333,-0.205
"Coffey Park",2019-09-01,197146,NA,205.805,1292.04833333333,-0.205
"Coffey Park",2019-10-01,197291,NA,205.805,1292.04833333333,-0.205
"Coffey Park",2019-11-01,196746,NA,205.805,1292.04833333333,-0.205
"Coffey Park",2019-12-01,197225.4,NA,205.805,1292.04833333333,-0.205
"Coffey Park",2020-01-01,198033,NA,206.908333333333,1297.94333333333,0.531666666666667
"Coffey Park",2020-02-01,199215.8,NA,206.908333333333,1297.94333333333,0.531666666666667
"Coffey Park",2020-03-01,200217.4,NA,206.908333333333,1297.94333333333,0.531666666666667
"Coffey Park",2020-04-01,201621.2,NA,206.908333333333,1297.94333333333,0.531666666666667
"Coffey Park",2020-05-01,202296.2,NA,206.908333333333,1297.94333333333,0.531666666666667
"Coffey Park",2020-06-01,217109.8,NA,206.908333333333,1297.94333333333,0.531666666666667
"Coffey Park",2020-07-01,210799,NA,206.908333333333,1297.94333333333,0.531666666666667
"Coffey Park",2020-08-01,195147.8,NA,206.908333333333,1297.94333333333,0.531666666666667
"Coffey Park",2020-09-01,198684.6,NA,206.908333333333,1297.94333333333,0.531666666666667
"Coffey Park",2020-10-01,211333.4,NA,206.908333333333,1297.94333333333,0.531666666666667
"Coffey Park",2020-11-01,212795.2,NA,206.908333333333,1297.94333333333,0.531666666666667
"Coffey Park",2020-12-01,216937.8,NA,206.908333333333,1297.94333333333,0.531666666666667
"Coffey Park",2021-01-01,217906.4,NA,223.968333333333,1404.265,8.23166666666667
"Coffey Park",2021-02-01,219677,NA,223.968333333333,1404.265,8.23166666666667
"Coffey Park",2021-03-01,214445.8,NA,223.968333333333,1404.265,8.23166666666667
"Coffey Park",2021-04-01,223346.8,NA,223.968333333333,1404.265,8.23166666666667
"Coffey Park",2021-05-01,226216.2,NA,223.968333333333,1404.265,8.23166666666667
"Coffey Park",2021-06-01,227465.4,NA,223.968333333333,1404.265,8.23166666666667
"Coffey Park",2021-07-01,230282.4,NA,223.968333333333,1404.265,8.23166666666667
"Coffey Park",2021-08-01,232649.8,NA,223.968333333333,1404.265,8.23166666666667
"Coffey Park",2021-09-01,235039,NA,223.968333333333,1404.265,8.23166666666667
"Coffey Park",2021-10-01,237886.4,NA,223.968333333333,1404.265,8.23166666666667
"Coffey Park",2021-11-01,242269.8,NA,223.968333333333,1404.265,8.23166666666667
"Coffey Park",2021-12-01,244784.4,NA,223.968333333333,1404.265,8.23166666666667
"Grand Isle",2000-02-01,62700,NA,NA,NA,NA
"Grand Isle",2000-03-01,63538,NA,NA,NA,NA
"Grand Isle",2000-04-01,64329,NA,NA,NA,NA
"Grand Isle",2000-05-01,65180,NA,NA,NA,NA
"Grand Isle",2000-06-01,66010,NA,NA,NA,NA
"Grand Isle",2000-07-01,66327,NA,NA,NA,NA
"Grand Isle",2000-08-01,66921,NA,NA,NA,NA
"Grand Isle",2000-09-01,67329,NA,NA,NA,NA
"Grand Isle",2000-10-01,68001,NA,NA,NA,NA
"Grand Isle",2000-11-01,68246,NA,NA,NA,NA
"Grand Isle",2000-12-01,68422,NA,NA,NA,NA
"Grand Isle",2001-01-01,68619,NA,NA,NA,NA
"Grand Isle",2001-02-01,68825,NA,NA,NA,NA
"Grand Isle",2001-03-01,69309,NA,NA,NA,NA
"Grand Isle",2001-04-01,69477,NA,NA,NA,NA
"Grand Isle",2001-05-01,69757,NA,NA,NA,NA
"Grand Isle",2001-06-01,70143,NA,NA,NA,NA
"Grand Isle",2001-07-01,70718,NA,NA,NA,NA
"Grand Isle",2001-08-01,70779,NA,NA,NA,NA
"Grand Isle",2001-09-01,70665,NA,NA,NA,NA
"Grand Isle",2001-10-01,70418,NA,NA,NA,NA
"Grand Isle",2001-11-01,70373,NA,NA,NA,NA
"Grand Isle",2001-12-01,70141,NA,NA,NA,NA
"Grand Isle",2002-01-01,69851,NA,NA,NA,NA
"Grand Isle",2002-02-01,69413,NA,NA,NA,NA
"Grand Isle",2002-03-01,69142,NA,NA,NA,NA
"Grand Isle",2002-04-01,68910,NA,NA,NA,NA
"Grand Isle",2002-05-01,68486,NA,NA,NA,NA
"Grand Isle",2002-06-01,67672,NA,NA,NA,NA
"Grand Isle",2002-07-01,66965,NA,NA,NA,NA
"Grand Isle",2002-08-01,66615,NA,NA,NA,NA
"Grand Isle",2002-09-01,66498,NA,NA,NA,NA
"Grand Isle",2002-10-01,66527,NA,NA,NA,NA
"Grand Isle",2002-11-01,66475,NA,NA,NA,NA
"Grand Isle",2002-12-01,67012,NA,NA,NA,NA
"Grand Isle",2003-01-01,67491,NA,NA,NA,NA
"Grand Isle",2003-02-01,68418,NA,NA,NA,NA
"Grand Isle",2003-03-01,68766,NA,NA,NA,NA
"Grand Isle",2003-04-01,69076,NA,NA,NA,NA
"Grand Isle",2003-05-01,69464,NA,NA,NA,NA
"Grand Isle",2003-06-01,69963,NA,NA,NA,NA
"Grand Isle",2003-07-01,70510,NA,NA,NA,NA
"Grand Isle",2003-08-01,70927,NA,NA,NA,NA
"Grand Isle",2003-09-01,71217,NA,NA,NA,NA
"Grand Isle",2003-10-01,71178,NA,NA,NA,NA
"Grand Isle",2003-11-01,71428,NA,NA,NA,NA
"Grand Isle",2003-12-01,71523,NA,NA,NA,NA
"Grand Isle",2004-01-01,72069,NA,NA,NA,NA
"Grand Isle",2004-02-01,72079,NA,NA,NA,NA
"Grand Isle",2004-03-01,72444,NA,NA,NA,NA
"Grand Isle",2004-04-01,72751,NA,NA,NA,NA
"Grand Isle",2004-05-01,72876,NA,NA,NA,NA
"Grand Isle",2004-06-01,72998,NA,NA,NA,NA
"Grand Isle",2004-07-01,72892,NA,NA,NA,NA
"Grand Isle",2004-08-01,72965,NA,NA,NA,NA
"Grand Isle",2004-09-01,73450,NA,NA,NA,NA
"Grand Isle",2004-10-01,74185,NA,NA,NA,NA
"Grand Isle",2004-11-01,74783,NA,NA,NA,NA
"Grand Isle",2004-12-01,74864,NA,NA,NA,NA
"Grand Isle",2005-01-01,74252,NA,NA,NA,NA
"Grand Isle",2005-02-01,73762,NA,NA,NA,NA
"Grand Isle",2005-03-01,73383,NA,NA,NA,NA
"Grand Isle",2005-04-01,73437,NA,NA,NA,NA
"Grand Isle",2005-05-01,73671,NA,NA,NA,NA
"Grand Isle",2005-06-01,74131,NA,NA,NA,NA
"Grand Isle",2005-07-01,74797,NA,NA,NA,NA
"Grand Isle",2005-08-01,75508,NA,NA,NA,NA
"Grand Isle",2005-09-01,75757,NA,NA,NA,NA
"Grand Isle",2005-10-01,75991,NA,NA,NA,NA
"Grand Isle",2005-11-01,76128,NA,NA,NA,NA
"Grand Isle",2005-12-01,76737,NA,NA,NA,NA
"Grand Isle",2006-01-01,77694,NA,NA,NA,NA
"Grand Isle",2006-02-01,78676,NA,NA,NA,NA
"Grand Isle",2006-03-01,79453,NA,NA,NA,NA
"Grand Isle",2006-04-01,79947,NA,NA,NA,NA
"Grand Isle",2006-05-01,80546,NA,NA,NA,NA
"Grand Isle",2006-06-01,80946,NA,NA,NA,NA
"Grand Isle",2006-07-01,81074,NA,NA,NA,NA
"Grand Isle",2006-08-01,80916,NA,NA,NA,NA
"Grand Isle",2006-09-01,80898,NA,NA,NA,NA
"Grand Isle",2006-10-01,80960,NA,NA,NA,NA
"Grand Isle",2006-11-01,81027,NA,NA,NA,NA
"Grand Isle",2006-12-01,81037,NA,NA,NA,NA
"Grand Isle",2007-01-01,80986,NA,NA,NA,NA
"Grand Isle",2007-02-01,81113,NA,NA,NA,NA
"Grand Isle",2007-03-01,81073,NA,NA,NA,NA
"Grand Isle",2007-04-01,80985,NA,NA,NA,NA
"Grand Isle",2007-05-01,80792,NA,NA,NA,NA
"Grand Isle",2007-06-01,80521,NA,NA,NA,NA
"Grand Isle",2007-07-01,80319,NA,NA,NA,NA
"Grand Isle",2007-08-01,80025,NA,NA,NA,NA
"Grand Isle",2007-09-01,79912,NA,NA,NA,NA
"Grand Isle",2007-10-01,79680,NA,NA,NA,NA
"Grand Isle",2007-11-01,79273,NA,NA,NA,NA
"Grand Isle",2007-12-01,78566,NA,NA,NA,NA
"Grand Isle",2008-01-01,77711,NA,NA,NA,NA
"Grand Isle",2008-02-01,77242,NA,NA,NA,NA
"Grand Isle",2008-03-01,77309,NA,NA,NA,NA
"Grand Isle",2008-04-01,77367,NA,NA,NA,NA
"Grand Isle",2008-05-01,77152,NA,NA,NA,NA
"Grand Isle",2008-06-01,76813,NA,NA,NA,NA
"Grand Isle",2008-07-01,76761,NA,NA,NA,NA
"Grand Isle",2008-08-01,76476,NA,NA,NA,NA
"Grand Isle",2008-09-01,75877,NA,NA,NA,NA
"Grand Isle",2008-10-01,74987,NA,NA,NA,NA
"Grand Isle",2008-11-01,74289,NA,NA,NA,NA
"Grand Isle",2008-12-01,73769,NA,NA,NA,NA
"Grand Isle",2009-01-01,73629,NA,NA,NA,NA
"Grand Isle",2009-02-01,73066,NA,NA,NA,NA
"Grand Isle",2009-03-01,72191,NA,NA,NA,NA
"Grand Isle",2009-04-01,71044,NA,NA,NA,NA
"Grand Isle",2009-05-01,69938,NA,NA,NA,NA
"Grand Isle",2009-06-01,69268,NA,NA,NA,NA
"Grand Isle",2009-07-01,68604,NA,NA,NA,NA
"Grand Isle",2009-08-01,68693,NA,NA,NA,NA
"Grand Isle",2009-09-01,68871,NA,NA,NA,NA
"Grand Isle",2009-10-01,69401,NA,NA,NA,NA
"Grand Isle",2009-11-01,69888,NA,NA,NA,NA
"Grand Isle",2009-12-01,70286,NA,NA,NA,NA
"Grand Isle",2010-01-01,70415,NA,NA,NA,NA
"Grand Isle",2010-02-01,70088,NA,NA,NA,NA
"Grand Isle",2010-03-01,69803,NA,NA,NA,NA
"Grand Isle",2010-04-01,69787,NA,NA,NA,NA
"Grand Isle",2010-05-01,70282,NA,NA,NA,NA
"Grand Isle",2010-06-01,70285,NA,NA,NA,NA
"Grand Isle",2010-07-01,70108,NA,NA,NA,NA
"Grand Isle",2010-08-01,69679,NA,NA,NA,NA
"Grand Isle",2010-09-01,69476,NA,NA,NA,NA
"Grand Isle",2010-10-01,69008,NA,NA,NA,NA
"Grand Isle",2010-11-01,68383,NA,NA,NA,NA
"Grand Isle",2010-12-01,67425,NA,NA,NA,NA
"Grand Isle",2011-01-01,66352,NA,NA,NA,NA
"Grand Isle",2011-02-01,65347,NA,NA,NA,NA
"Grand Isle",2011-03-01,64516,NA,NA,NA,NA
"Grand Isle",2011-04-01,63797,NA,NA,NA,NA
"Grand Isle",2011-05-01,62715,NA,NA,NA,NA
"Grand Isle",2011-06-01,62038,NA,NA,NA,NA
"Grand Isle",2011-07-01,61469,NA,NA,NA,NA
"Grand Isle",2011-08-01,60597,NA,NA,NA,NA
"Grand Isle",2011-09-01,59333,NA,NA,NA,NA
"Grand Isle",2011-10-01,57723,NA,NA,NA,NA
"Grand Isle",2011-11-01,56829,NA,NA,NA,NA
"Grand Isle",2011-12-01,56348,NA,NA,NA,NA
"Grand Isle",2012-01-01,56160,NA,NA,NA,NA
"Grand Isle",2012-02-01,55887,NA,NA,NA,NA
"Grand Isle",2012-03-01,55444,NA,NA,NA,NA
"Grand Isle",2012-04-01,55136,NA,NA,NA,NA
"Grand Isle",2012-05-01,55102,NA,NA,NA,NA
"Grand Isle",2012-06-01,54740,NA,NA,NA,NA
"Grand Isle",2012-07-01,53796,NA,NA,NA,NA
"Grand Isle",2012-08-01,52935,NA,NA,NA,NA
"Grand Isle",2012-09-01,52293,NA,NA,NA,NA
"Grand Isle",2012-10-01,52587,NA,NA,NA,NA
"Grand Isle",2012-11-01,52246,NA,NA,NA,NA
"Grand Isle",2012-12-01,52142,NA,NA,NA,NA
"Grand Isle",2013-01-01,51914,NA,NA,NA,NA
"Grand Isle",2013-02-01,52511,NA,NA,NA,NA
"Grand Isle",2013-03-01,52924,NA,NA,NA,NA
"Grand Isle",2013-04-01,53304,NA,NA,NA,NA
"Grand Isle",2013-05-01,53195,NA,NA,NA,NA
